Id_producto,Producto,Laboratorio,Clasificacion
262810,oltan-40-olmesartan-medoxomilo-40-mg-30-comprimidos-recubiertos,LABOMED,cardiovascular
256669,lopren-d-losartan-50-mg-30-comprimidos,MINTLAB,cardiovascular
199007,amiodarona-amiodarona-200-mg-20-comprimidos,GENERICOS VARIOS,cardiovascular
265176,eurocor-bisoprolol-5-mg-35-comprimidos-recubiertoss,SAVAL,cardiovascular
62140,lipitor-atorvastatina-10-mg-60-comprimidos-recubiertos,PFIZER ETICO,cardiovascular
197018,hyzaar-losartan-hidroclorotiazida-50-mg-125-mg-30-comprimidos,MERCK SHARP Y DOHME,cardiovascular
199473,losartan-potasico-hidroclorotiazida-losartan-50-mg-30-comprimidos,GENERICOS VARIOS,cardiovascular
271717,eurocor-d-bisoprolol-25-mg-35-comprimidos,SAVAL,cardiovascular
261663,lipitor-atorvastatina-20-mg-90-comprimidos-recubierto,PFIZER ETICO,cardiovascular
266503,bisopril-bisoprolol-25-mg-30-comprimidos-recubiertos,EUROFARMA,cardiovascular
263307,corentel-bisoprolol-10-mg-30-comprimidos,PHARMA INVESTI,cardiovascular
6336,blox-d-candesartan-16-mg-30-comprimidos,SAVAL,cardiovascular
256246,tareg-d-valsartan-320-mg-28-comprimidos-axon,AXON,cardiovascular
265933,cordiax-am-telmisartan-80-mg-30-comprimidos,RECALCINE,cardiovascular
264964,rosumed-rosuvastatina-10-mg-60-comprimidos,LABOMED,cardiovascular
294132,valax-d-valsartan-160-mg-30-comprimidos,SAVAL,cardiovascular
4684,corodin-d-losartan-100-mg-30-comprimidos-recubierto,RECALCINE,cardiovascular
6338,blox-candesartan-8-mg-30-comprimidos-ranurado,SAVAL,cardiovascular
66105,cardicon-nifedipino-20-mg-30-comprimidos,LABOMED,cardiovascular
269790,rux-rosuvastatina-20-mg-30-comprimidos-recubierto,SAVAL,cardiovascular
288245,coveram-perindopril-arginina-5-mg-30-comprimidos,FERRER,cardiovascular
288652,fibrolow-fenofibrato-200-mg-30-capsulas,SAVAL,cardiovascular
293816,tellmi-d-bicapa-telmisartan-30-comprimidos-125-mg,SAVAL,cardiovascular
274150,cardiosmile-fitoesteroles-fitoesteroles-nat.-2-gr-30-sachets,VARIOS ACC.MEDICOS,cardiovascular
267686,aprovasc-ibesartan-300-mg-28-comprimidos,SANOFI - AVENTIS,cardiovascular
57220,dilatrend-carvedilol-625-mg-28-comprimidos,ROCHE,cardiovascular
25092,estaprol-ciprofibrato-100-mg-30-capsulas,SANOFI - AVENTIS,cardiovascular
197047,hyzaar-forte-losartan-100-mg-30-comprimidos,MERCK SHARP Y DOHME,cardiovascular
272164,braun-muneca-bpp-2000,BRAUN,cardiovascular
16081,crestor-rosuvastatina-20-mg-30-comprimidos-recubierto,ASTRAZENECA,cardiovascular
250330,micardis-plus-telmisartan-40-mg-28-comprimidos,BOEHRINGER INGELHEIM,cardiovascular
25151,co-aprovel-irbesartan-300-mg-28-comprimidos,SANOFI - AVENTIS,cardiovascular
265439,brilinta-ticagrelor-90-mg-60-comprimidos-recubiertoss,ASTRAZENECA,cardiovascular
269813,eliquis-apixaban-5-mg-60-comprimidos-recubierto,PFIZER ETICO,cardiovascular
271506,pradaxa-dabigatran-150-mg-60-capsulas,BOEHRINGER INGELHEIM,cardiovascular
265175,eurocor-bisoprolol-25-mg-35-comprimidos-recubiertoss,SAVAL,cardiovascular
252390,dipemina-diosmina-450-mg-60-comprimidos,RAFFO,cardiovascular
269325,oltan-amlo-olmesartan-10-mg-30-comprimidos-recubierto,LABOMED,cardiovascular
269138,cresadex-rosuvastatina-20-mg-30-comprimidos,RECALCINE,cardiovascular
199069,isosorbide-isosorbide-dinitrato-10-mg-60-comprimidos,GENERICOS VARIOS,cardiovascular
254474,amlodipino-10-mg-60-comprimidos,GENERICOS VARIOS,cardiovascular
254528,tareg-d-valsartan-160-mg-56-comprimidos-recubiertos,AXON,cardiovascular
6377,blox-d-candesartan-32-mg-30-comprimidos,SAVAL,cardiovascular
254526,tareg-valsartan-160-mg-56-comprimidos-recubierto,AXON,cardiovascular
253643,vastarel-mr-trimetazidina-diclorhidrato-35-mg-30-comprimidos-liberacion-prolongada,FERRER,cardiovascular
263369,betaloc-zok-200-metoprolol-succinato-190-mg-30-comprimidos,ASTRAZENECA,cardiovascular
55229,tareg-valsartan-160-mg-28-comprimidos,AXON,cardiovascular
62135,lipitor-atorvastatina-10-mg-30-comprimidos-recubiertoss,PFIZER ETICO,cardiovascular
255936,atacand-plus-candesartan-125-mg-30-comprimidos,ASTRAZENECA,cardiovascular
266004,venosmil-hidrosmina-200-mg-60-capsulas,FAES FARMA CHILE,cardiovascular
262809,oltan-20-olmesartan-medoxomilo-20-mg-30-comprimidos,LABOMED,cardiovascular
11105,ziac-bisoprolol-5-mg-30-comprimidos-recubierto,MERCK ETICO,cardiovascular
264178,rovartal-10-rosuvastatina-10-mg-30-comprimidos,PHARMA INVESTI,cardiovascular
294135,valaxam-d-valsartan-160-mg--30-comprimidos,SAVAL,cardiovascular
55212,tareg-valsartan-80-mg-28-comprimidos-recubierto,AXON,cardiovascular
265616,rosvel-rosuvastatina-10-mg-60-comprimidos-recubiertos,CHILE RECETARIO,cardiovascular
266057,corasol-d-telmisartan-80-mg-30-comprimidos,SANITAS,cardiovascular
288249,trinomia-acido-acetilsalicilico-100-mg-28-capsulas,FERRER,cardiovascular
12155,tildiem-diltiazem-90-mg-20-comprimidos,SANITAS,cardiovascular
2115,potasio-gluconato-312-solucion-200-ml,GENERICOS VARIOS,cardiovascular
2321,digoxina-025-mg-30-comprimidos,GENERICOS VARIOS,cardiovascular
3122,cardioaspirina-100-ec-acido-acetilsalicilico-100-mg-50-comprimidos,BAYER POPULAR,cardiovascular
25108,aprovel-irbesartan-150-mg-28-comprimidos,SANOFI - AVENTIS,cardiovascular
264370,sunwork-fotoprotector-fps-50-hipoalergenico-120-gr,DEUTSCHE PHARMA,dermatologia
3128,canesten-clotrimazol-1-crema-topica-20-gr,BAYER POPULAR,dermatologia
277266,suncare-lips-fps-50-protector-solar-labial-5-gr.,DEUTSCHE PHARMA,dermatologia
193078,creminem-clotrimazol-1-crema-20-gr,MINTLAB,dermatologia
4517,apeplus-finasterida-1-mg-30-comprimidos,RECALCINE,dermatologia
265487,inflader-isotretinoina-10-mg-30-capsulas-blandas,ROYAL PHARMA,dermatologia
253827,folipil-finasterida-1-mg-30-comprimidos,ROYAL PHARMA,dermatologia
265488,inflader-isotretinoina-20-mg-30-capsulas-blandas,ROYAL PHARMA,dermatologia
253231,tolexine-doxiciclina-100-mg-15-comprimidos,D &amp; M PHARMA,dermatologia
259931,folipil-finasteride-1-mg-90-comprimidos-recubiertos,ROYAL PHARMA,dermatologia
4518,apeplus-finasterida-1-mg-90-comprimidos,RECALCINE,dermatologia
158015,matikomp-extblando-matico-289-unguento-25-gr,KNOP NATURAL,dermatologia
193061,lisovyr-aciclovir-5-crema-topica-15-gr,MINTLAB,dermatologia
287811,oracea-doxiciclina-40-mg-28-capsulas-liberacion-prolongada,GALDERMA,dermatologia
276035,decadex-dapsona-5-gel-topico-30-gr,RECALCINE,dermatologia
258062,piel-atopica-locion-250-ml,BAGO,dermatologia
258063,piel-atopica-shampoo-250-ml,BAGO,dermatologia
261510,intensive-crema-100-ml,BAGO,dermatologia
250469,t-inmun-tacrolimus-003-unguento-15-gr,RECALCINE,dermatologia
294923,solactive-lips-fps-50-protector-solar-8-gr,DEUTSCHE PHARMA,dermatologia
290765,microdacyn-60-solucion-dental-240-ml,SANFER,dermatologia
125011,multiuso-aposito,BSN MEDICAL,dermatologia
252274,nutracort-hidrocortisona-1-locion-120-ml,GALDERMA,dermatologia
199023,betametasona-005-crema-topica-15-gr,GENERICOS VARIOS,dermatologia
253099,tricoxane-minoxidil-5-locion-100-ml,ITF FARMA,dermatologia
272700,tensage-ampolla,BAGO,dermatologia
291232,queratol-crema-200-gr,DEUTSCHE PHARMA,dermatologia
291231,queratol-gel-transdermico-40-gr,DEUTSCHE PHARMA,dermatologia
257307,bagomicina-minociclina-50-mg-60-comprimidos,BAGO,dermatologia
254696,clotrimin-clotrimazol-1-polvo-100-gr,MEDIPHARM,dermatologia
260527,cefin-ketoconazol-2-shampoo-medicado-240-ml,BAGO,dermatologia
199302,manteca-cacao-con-sabor-manteca-de-cacao-578-1-balsamo-labial,GENERICOS OFICINALES,dermatologia
199425,clobetasol-005-crema-topica-25-gr,GENERICOS VARIOS,dermatologia
261455,fusimed-b-betametasona-01-emulsion-50-gr,D &amp; M PHARMA,dermatologia
262861,silipiel-ultra-delgadas-autoadhesivas-3.5x10cm-silicona-1-lamina,MEDSTYLE,dermatologia
262862,silipiel-ultra-delgadas-autoadhesivas-4x6cm-silicona-1-lamina,MEDSTYLE,dermatologia
265014,ultra-hrcrema-50-gr,SMB FARMA,dermatologia
272646,hipoalergenica-crema-50-gr,SMB FARMA,dermatologia
57223,madecassol-centella-asiatica-1-crema-topica-10-gr,BAYER POPULAR,dermatologia
292009,heliocare-360-gel-oil-free-spf-50-protector-solar-50-ml,BAGO,dermatologia
42016,pasta-lassar-oxido-zn--25-unguento-30-gr,GENERICOS OFICINALES,dermatologia
294112,heliocare-360-color-fluido-protector-solar-spf-50-15-gr-bronze,BAGO,dermatologia
87155,divanon-clindamicina-100-mg-7-capsulas-blandas-vaginal,TECNOFARMA,dermatologia
272112,doxithal-sr-doxiciclina-40-mg-28-capsulas,PHARMA INVESTI,dermatologia
256642,donter-terbinafina-1-crema-dermica-15-gr,MINTLAB,dermatologia
258065,facial-emoliente-crema-50-ml,BAGO,dermatologia
258003,emoliente-crema-200-gr,ROYAL PHARMA,dermatologia
256472,mucivil-terbinafina-1-solucion-topica-15-ml,PRATER,dermatologia
271992,direct-derma-crema-50-ml,VARIOS NATURALES,dermatologia
263697,xinder-clobetasol-005-unguento-25-gr,D &amp; M PHARMA,dermatologia
267504,privex-ciclopiroxolamina-8-laca-para-unas-33-ml,BAGO,dermatologia
272697,tensage-crema-30-gr,BAGO,dermatologia
258350,labimiq-imiquimod-5-crema-topica-5-gr,LABOMED,dermatologia
272670,daivobet-betametasona-005-mg-unguento-30-gr,DEUTSCHE PHARMA,dermatologia
260784,fungos-clotrimazol-1-polvo-60-gr,PASTEUR,dermatologia
265509,vantux-energizante-anticaida-biotina-shampoo-medicado-100-ml,ROYAL PHARMA,dermatologia
266002,skin-active-noche-crema-50-gr,MEDSTYLE,dermatologia
267956,medicasp-ketoconazol-1-shampoo-medicado-130-ml,GENOMMA,dermatologia
270790,pilexil-proteinas-50-capsulas,BAGO,dermatologia
293938,ivercrem-ivermectina-1-crema-topica-30-gr,D &amp; M PHARMA,dermatologia
6371,dermosona-mometasona-01-crema-topica-10-gr,SAVAL,dermatologia
67305,pandel-hidrocortisona-01-crema-topica-15-gr,ANDROMACO ETICO,dermatologia
66107,labosalic-betametasona-005-locion-20-ml,LABOMED,dermatologia
179191,dicil--terbinafina-1-crema-topica-15-gr,ROYAL PHARMA,dermatologia
179200,tkc-ketoconazol-2-shampoo-medicado-200-ml,ROYAL PHARMA,dermatologia
256515,biopiel-chitosan-gel-topico-50-ml,RECALCINE,dermatologia
21081,tri-luma-fluocinolona-aceto-001-crema-topica-15-gr,GALDERMA,dermatologia
258064,corporal-crema-de-200-ml,BAGO,dermatologia
2374,betametasona-005-unguento-15-gr,GENERICOS VARIOS,dermatologia
67018,povin-vita-5000-ui-unguento-20-gr,ANDROMACO OTC,dermatologia
54242,elicina-extracto-helix-aspersa-muller-80-crema-topica-40-gr,VARIOS PERFUMERIA,dermatologia
2368,aciclovir-5-crema-dermica-5-gr,GENERICOS VARIOS,dermatologia
89054,tigel-alquitran-de-hulla-shampoo-medicado-265-ml,ROYAL PHARMA,dermatologia
212029,queratopil-locion-150-ml,PHARMA INVESTI,dermatologia
193060,lisovyr-aciclovir-5-crema-topica-5-gr,MINTLAB,dermatologia
290151,suncare-kids-emulsion-fotoprotector-fps-50-rostro-y-cuerpo-200-ml,DEUTSCHE PHARMA,dermatologia
290769,microdacyn-60-gel-240-gr,SANFER,dermatologia
272669,daivobet-betametasona-005-mg-gel-topico-30-gr,DEUTSCHE PHARMA,dermatologia
111102,escar-t-centella-asiatica-1-crema-topica-20-gr,PRATER,dermatologia
1248,mixgen-gentamicina-01-cremadermica-15-gr,CHILE MARCAS,dermatologia
22110,vibramicina-doxiciclina-100-mg-10-capsulas,PFIZER ETICO,dermatologia
255261,fittig-expert-undecilenico-6-polvo-60-gr,ANDROMACO OTC,dermatologia
259112,dermaten-mometasona-furoato-01-crema-topica-15-gr,SANITAS,dermatologia
265351,mucivil-spray-terbinafina-1-solucion-topica-20-ml,PRATER,dermatologia
265511,vantux-nutri-reparador-biotina-acondicionador-100-ml,ROYAL PHARMA,dermatologia
265520,suavizante-crema-40-gr,D &amp; M PHARMA,dermatologia
266500,triple-firming-neck-crema-75-gr,MEDSTYLE,dermatologia
273319,sauvicort-crema-topica-15-gr.-mometasona-furoato-01,D &amp; M PHARMA,dermatologia
275195,soolantra-ivermectina-1-crema-topica-30-gr,GALDERMA,dermatologia
60023,dermovate-crema-clobetasol-005--30-gr,GLAXO FARMA,dermatologia
193070,cremirit-betametasona-005-crema-topica-15-gr,MINTLAB,dermatologia
259470,fungos-clotrimazol-1-solucion-topica-20-ml,PASTEUR,dermatologia
199426,clobetasol-005-unguento-25-gr,GENERICOS VARIOS,dermatologia
24220,forte-crema-40-ml,ALPES CHEMIE,dermatologia
199034,clotrimazol-1-crema-topica-20-gr,GENERICOS VARIOS,dermatologia
294113,heliocare-360-color-fluido-protector-solar-spf-50-15-gr-beige,BAGO,dermatologia
199404,ketoconazol-2-crema-topica-20-gr,GENERICOS VARIOS,dermatologia
13239,hipoglos-10-gr-unguento-120-gr-20-gratis,ANDROMACO OTC,dermatologia
269970,body-milk-locion-solar-290-ml,DEUTSCHE PHARMA,dermatologia
199002,aciclovir-5-crema-topica-15-gr,GENERICOS VARIOS,dermatologia
294233,suncare-100-clear-skin-fps-50-protector-solar-50-gr,DEUTSCHE PHARMA,dermatologia
21061,loceryl-amorolfina-5-esmalte-3-ml,GALDERMA,dermatologia
256113,renewal-crema-30-gr,MEDSTYLE,dermatologia
260216,clob-x-clobetasol-005-solucion-topica-120-ml,GALDERMA,dermatologia
264609,micopirox-ciclopiroxolamina-1-shampoo-medicado-100-ml,D &amp; M PHARMA,dermatologia
60083,flutivate-fluticasona-propionato-005-crema-topica-15-gr,GLAXO FARMA,dermatologia
6163,fungium-ketoconazol-2-crema-topica-15-gr,SAVAL,dermatologia
6234,eurovir-aciclovir-5-crema-dermica-5-gr,SAVAL,dermatologia
275983,loceryl-laca-para-unas-amorolfina-5-laca-1-ml,GALDERMA,dermatologia
253093,clob-x-clobetasol-005-shampoo-medicado-118-ml,GALDERMA,dermatologia
161022,micolis-econazol-1-crema-topica-20-gr,PHARMA INVESTI,dermatologia
193079,creminem-b-clotrimazol-10-mg-crema-dermica-15-gr,MINTLAB,dermatologia
199151,tetraciclina-500-mg-8-capsulas,GENERICOS VARIOS,dermatologia
4695,bantix-mupirocina-2-unguento-15-gr,RECALCINE,dermatologia
297383,repelex-kids-crema-80-gr,SANITAS,dermatologia
275196,avixis-alfatradiol-0025-solucion-topica-100-ml,GALDERMA,dermatologia
161102,locrim-clotrimazol-1-crema-topica-15-gr,PHARMA INVESTI,dermatologia
272698,tensage-serum-30-ml,BAGO,dermatologia
272699,tensage-locion-15-ml,BAGO,dermatologia
199387,clotrimazol-1-solucion-20-ml,GENERICOS VARIOS,dermatologia
2372,betametasona-neomicina-betametasona-05-unguento-10-gr,GENERICOS VARIOS,dermatologia
2384,clotrimazolbetametasona-001-crema-topica-15-gr,GENERICOS VARIOS,dermatologia
262607,anagen-cassara-minoxidil-5-locion-capilar-100-ml,D &amp; M PHARMA,dermatologia
262863,silipiel-ultra-delgadas-autoadhesivas-3.5-x-30cm-silicona-1-lamina,MEDSTYLE,dermatologia
263025,tetralysal-limeciclina-300-mg-28-capsulas,GALDERMA,dermatologia
265711,skin-active-dia-crema-50-gr,MEDSTYLE,dermatologia
266532,pilexil-serenoa-shampoo-medicado-300-ml,BAGO,dermatologia
270751,enlighten-illuminating-serum-30-ml,MEDSTYLE,dermatologia
272702,discrom-control-gel-40-ml,BAGO,dermatologia
272703,discrom-control-serum-30-ml,BAGO,dermatologia
292010,heliocare-360-fluid-cream-spf-50-protector-solar-50-ml,BAGO,dermatologia
15097,fucicort-acido-fusidico-20-mgg-crema-topica-15-gr,DEUTSCHE PHARMA,dermatologia
33012,foille--benzocaina-4-unguento-25-gr,PROQUIFAR,dermatologia
19048,doxithal-doxiciclina-100-mg-10-comprimidos-dispersable,ROYAL PHARMA,dermatologia
212022,xinder-clobetasol-005-locion-capilar-40-ml,D &amp; M PHARMA,dermatologia
260658,sensibio-agua-miscelar-500-ml,ALPES CHEMIE,dermatologia
260920,perfungol-clorocresol-20-polvo-80-gr,BAGO,dermatologia
253441,alopek-minoxidil-5-solucion-topica-60-ml,ROYAL PHARMA,dermatologia
111132,escar-t-centella-asiatica-1-crema-topica-40-gr,PRATER,dermatologia
24149,cutanil-clotrimazol-1-pasta-dermica-30-gr,ITF FARMA,dermatologia
199203,nistatina-100000-ui-unguento-15-gr,GENERICOS VARIOS,dermatologia
6302,dermosona-mometasona-01-crema-topica-15-gr,SAVAL,dermatologia
264007,xinder-clobetasol-005-shampoo-medicado-150-gr,D &amp; M PHARMA,dermatologia
15528,fucidin-h-acido-fusidico-20-mgg-crema-topica-15-gr,DEUTSCHE PHARMA,dermatologia
253710,micopirox-ciclopiroxolamina-8-laca-para-unas-5-ml,D &amp; M PHARMA,dermatologia
89052,tigel-alquitran-de-hulla-05-shampoo-medicado-265-ml,ROYAL PHARMA,dermatologia
272988,procelar-gel-crecimiento-de-pestanas-15-gr,ROYAL PHARMA,dermatologia
19176,tribesona-crema-clotrimazol-1-gr-crema-topica-20-gr,ITF FARMA,dermatologia
199303,manteca-cacao-pura-manteca-de-cacao-578-1-balsamo-labial,GENERICOS OFICINALES,dermatologia
288015,fex-crema-40-ml,RECALCINE,dermatologia
290284,alopek-aerosol-topico-minoxidil-5-espuma-100-gr,ROYAL PHARMA,dermatologia
7021,baycuten-dexametasona-6-mg-crema-topica-15-gr,BAYER POPULAR,dermatologia
87154,divanon-clindamicina-100-mg-3-capsulas-vaginal,TECNOFARMA,dermatologia
9203,micoset-terbinafina-1-crema-dermica-15-gr,BAGO,dermatologia
27138,clotrimin-b-clotrimazol-1-crema-topica-15-gr,MEDIPHARM,dermatologia
193084,soridermal-ketoconazol-2-crema-dermica-20-gr,MINTLAB,dermatologia
19028,doxithal-doxiciclina-50-mg-20-comprimidos,ROYAL PHARMA,dermatologia
258544,balsan-clobetasol-005-crema-topica-30-gr,PHARMA INVESTI,dermatologia
253709,micopirox-ciclopiroxolamina-1-crema-topica-30-gr,D &amp; M PHARMA,dermatologia
2402,tolnaftato-1-solucion-topica-10-ml,GENERICOS VARIOS,dermatologia
15015,daivonex-calcipotriol-5-mg-unguento-30-gr,DEUTSCHE PHARMA,dermatologia
158024,matikomp-extblando-matico-289-unguento-35-gr,KNOP NATURAL,dermatologia
296093,lidil-5-kit-de-tratamiento-para-unas-25-ml,PHARMA INVESTI,dermatologia
199169,clotrimazol-1-polvo-30-gr,GENERICOS VARIOS,dermatologia
255075,verrufilm-ac.-salicilico-167-solucion-topica-14-ml,D &amp; M PHARMA,dermatologia
1230,donomix--clotrimazol-10-mg-gr-crema-dermica-15-gr,CHILE MARCAS,dermatologia
9022,bagovit-a--vitamina-a-1000-uigr-crema-topica-100-gr,BAGO,dermatologia
272449,humectante-emulsion-300-gr,BAGO,dermatologia
161020,micolis-econazol-1-polvo-20-gr,PHARMA INVESTI,dermatologia
257308,bagomicina-minociclina-100-mg-15-comprimidos-recubierto,BAGO,dermatologia
111119,biogel-ketoconazol-2-shampoo-medicado-150-ml,PRATER,dermatologia
156010,duofilm-acido-salicilico-167-solucion-topica-15-ml,GLAXO PERFUMERIA,dermatologia
266168,xinder-clobetasol-005-espuma-60-gr,D &amp; M PHARMA,dermatologia
292011,heliocare-360-mineral-spf-50-protector-solar-50-ml,BAGO,dermatologia
60024,dermovate-unguento-clobetasol-005-unguento-30-gr,GLAXO FARMA,dermatologia
59190,quitacallos-ac.salicilico-30-unguento-5-gr,FARMOQUIMICA,dermatologia
60038,dermovate-clobetasol-05-locion-25-ml,GLAXO FARMA,dermatologia
263907,fragiderm-benzocaina-4-1-crema-topica,MINTLAB,dermatologia
258004,emoliente-locion-200-ml,ROYAL PHARMA,dermatologia
24217,h2o-locion-250-ml,ALPES CHEMIE,dermatologia
161021,micolis-econazol-1-solucion-topica-20-ml,PHARMA INVESTI,dermatologia
196042,sebolic-jabon-barra-100-gr,PHARMA INVESTI,dermatologia
212023,xinder-clobetasol-005-crema-topica-45-gr,D &amp; M PHARMA,dermatologia
266347,curiosin-hialuronato-de-zinc-205-mg-gel-topico-30-gr,GEDEON RICHTER,dermatologia
3133,canesten-clotrimazol-1-spray-40-ml,BAYER POPULAR,dermatologia
19178,tricoxane-minoxidil-2-locion-topica-100-ml,ITF FARMA,dermatologia
259840,dicil-spray-terbinafina-1-solucion-topica-30-ml,ROYAL PHARMA,dermatologia
294232,suncare-kids-fps-50-spray-protector-solar-180-gr,DEUTSCHE PHARMA,dermatologia
257306,bagomicina-minociclina-50-mg-30-comprimidos-recubiertoss,BAGO,dermatologia
256116,bionic-face-locion-30-ml,MEDSTYLE,dermatologia
262865,silipiel-ultra-delgadas-autoadhesivas-7x30cm-silicona-1-lamina,MEDSTYLE,dermatologia
257980,dalacin-c--clindamicina-300-mg-16-capsulas,PFIZER ETICO,dermatologia
265808,skin-active-ojos-crema-15-gr,MEDSTYLE,dermatologia
268033,pilexil-serenoa-15-ampollas,BAGO,dermatologia
290365,micosis-esmalte-de-unas-4-ml,GLOBAL CARE PHARMA,dermatologia
6313,finex-terbinafina-1-crema-dermica-15-gr,SAVAL,dermatologia
67409,povin--vita-5000-ui-unguento-10-gr,ANDROMACO OTC,dermatologia
260680,glicenex-sr--metformina-500-mg-30-comprimidos,BAGO,diabetes
272405,hipoglucin-1000-lp-metformina-1000-mg-60-comprimidos,CHILE RECETARIO,diabetes
272597,glaupax-500-metformina-500-mg-30-comprimidos-recubiertoss,PASTEUR,diabetes
255612,glicenex-metformina-850-mg-30-comprimidos-recubiertos,BAGO,diabetes
272404,hipoglucin-750-lp-metformina-750-mg-60-comprimidos-liberacion-prolongada,CHILE RECETARIO,diabetes
288669,glaupax-xr-metformina-1000-mg-30-comprimidos,PASTEUR,diabetes
1281,hipoglucin-metformina-850-mg-30-comprimidos,CHILE MARCAS,diabetes
269798,glifortex-xr-metformina-750-mg-30-comprimidos-de-liberacion-prolongada,ANDROMACO ETICO,diabetes
260681,glicenex-sr--metformina-750-mg-30-comprimidos,BAGO,diabetes
269294,tavist-xr-metformina-500-mg-30-comprimidos,MINTLAB,diabetes
288668,glaupax-xr-metformina-750-mg-30-comprimidos-de-liberacion-prolongada,PASTEUR,diabetes
15402,glifortex-metformina-850-mg-60-comprimidos,ANDROMACO ETICO,diabetes
254859,hipoglucin-500-lp-metformina-500-mg-30-comprimidos-liberacion-prolongada,CHILE RECETARIO,diabetes
267741,glibenclamida-5-mg-60-comprimidos,GENERICOS BIOEQUIVALENTES,diabetes
